ID_kod,PKWiU,CN
16790,,"7002 20"
16791,,"7002 20 10"
16792,,"7002 20 90"
16793,,"7002 31 00"
16794,,"7002 32 00"
16795,,"7002 39 00"
16796,,7003
16797,,"7003 12"
16798,,"7003 12 10"
16799,,"7003 12 91"
16800,,"7003 12 99"
16801,,"7003 19"
16802,,"7003 19 10"
16803,,"7003 19 90"
16804,,"7003 20 00"
16805,,"7003 30 00"
16806,,7004
16807,,"7004 20"
16808,,"7004 20 10"
16809,,"7004 20 91"
16810,,"7004 20 99"
16811,,"7004 90"
16812,,"7004 90 10"
16813,,"7004 90 80"
16814,,7005
16815,,"7005 10"
16816,,"7005 10 05"
16817,,"7005 10 25"
16818,,"7005 10 30"
16819,,"7005 10 80"
16820,,"7005 21"
16821,,"7005 21 25"
16822,,"7005 21 30"
16823,,"7005 21 80"
16824,,"7005 29"
16825,,"7005 29 25"
16826,,"7005 29 35"
16827,,"7005 29 80"
16828,,"7005 30 00"
16829,,"7006 00"
16830,,"7006 00 10"
16831,,"7006 00 90"
16832,,7007
16833,,"7007 11"
16834,,"7007 11 10"
16835,,"7007 11 90"
16836,,"7007 19"
16837,,"7007 19 10"
16838,,"7007 19 20"
16839,,"7007 19 80"
16840,,"7007 21"
16841,,"7007 21 20"
16842,,"7007 21 80"
16843,,"7007 29 00"
16844,,"7008 00"
16845,,"7008 00 20"
16846,,"7008 00 81"
16847,,"7008 00 89"
16848,,7009
16849,,"7009 10 00"
16850,,"7009 91 00"
16851,,"7009 92 00"
16852,,7010
16853,,"7010 10 00"
16854,,"7010 20 00"
16855,,"7010 90"
16856,,"7010 90 10"
16857,,"7010 90 21"
16858,,"7010 90 31"
16859,,"7010 90 41"
16860,,"7010 90 43"
16861,,"7010 90 45"
16862,,"7010 90 47"
16863,,"7010 90 51"
16864,,"7010 90 53"
16865,,"7010 90 55"
16866,,"7010 90 57"
16867,,"7010 90 61"
16868,,"7010 90 67"
16869,,"7010 90 71"
16870,,"7010 90 79"
16871,,"7010 90 91"
16872,,"7010 90 99"
16873,,7011
16874,,"7011 10 00"
16875,,"7011 20 00"
16876,,"7011 90 00"
16877,,7013
16878,,"7013 10 00"
16879,,"7013 22"
16880,,"7013 22 10"
16881,,"7013 22 90"
16882,,"7013 28"
16883,,"7013 28 10"
16884,,"7013 28 90"
16885,,"7013 33"
16886,,"7013 33 11"
16887,,"7013 33 19"
16888,,"7013 33 91"
16889,,"7013 33 99"
16890,,"7013 37"
16891,,"7013 37 10"
16892,,"7013 37 51"
16893,,"7013 37 59"
16894,,"7013 37 91"
16895,,"7013 37 99"
16896,,"7013 41"
16897,,"7013 41 10"
16898,,"7013 41 90"
16899,,"7013 42 00"
16900,,"7013 49"
16901,,"7013 49 10"
16902,,"7013 49 91"
16903,,"7013 49 99"
16904,,"7013 91"
16905,,"7013 91 10"
16906,,"7013 91 90"
16907,,"7013 99 00"
16908,,"7014 00 00"
16909,,7015
16910,,"7015 10 00"
16911,,"7015 90 00"
16912,,7016
16913,,"7016 10 00"
16914,,"7016 90"
16915,,"7016 90 10"
16916,,"7016 90 40"
16917,,"7016 90 70"
16918,,7017
16919,,"7017 10 00"
16920,,"7017 20 00"
16921,,"7017 90 00"
16922,,7018
16923,,"7018 10"
16924,,"7018 10 11"
16925,,"7018 10 19"
16926,,"7018 10 30"
16927,,"7018 10 51"
16928,,"7018 10 59"
16929,,"7018 10 90"
16930,,"7018 20 00"
16931,,"7018 90"
16932,,"7018 90 10"
16933,,"7018 90 90"
16934,,7019
16935,,"7019 11 00"
16936,,"7019 12 00"
16937,,"7019 13 00"
16938,,"7019 14 00"
16939,,"7019 15 00"
16940,,"7019 19 00"
16941,,"7019 61 00"
16942,,"7019 62 00"
16943,,"7019 63 00"
16944,,"7019 64 00"
16945,,"7019 65 00"
16946,,"7019 66 00"
16947,,"7019 69"
16948,,"7019 69 10"
16949,,"7019 69 90"
16950,,"7019 71 00"
16951,,"7019 72 00"
16952,,"7019 73 00"
16953,,"7019 80"
16954,,"7019 80 10"
16955,,"7019 80 90"
16956,,"7019 90 00"
16957,,"7020 00"
16958,,"7020 00 05"
16959,,"7020 00 07"
16960,,"7020 00 08"
16961,,"7020 00 10"
16962,,"7020 00 30"
16963,,"7020 00 80"
16964,,7101
16965,,"7101 10 00"
16966,,"7101 21 00"
16967,,"7101 22 00"
16968,,7102
16969,,"7102 10 00"
16970,,"7102 21 00"
16971,,"7102 29 00"
16972,,"7102 31 00"
16973,,"7102 39 00"
16974,,7103
16975,,"7103 10 00"
16976,,"7103 91 00"
16977,,"7103 99 00"
16978,,7104
16979,,"7104 10 00"
16980,,"7104 21 00"
16981,,"7104 29 00"
16982,,"7104 91 00"
16983,,"7104 99 00"
16984,,7105
16985,,"7105 10 00"
16986,,"7105 90 00"
16987,,7106
16988,,"7106 10 00"
16989,,"7106 91 00"
16990,,"7106 92 00"
16991,,"7107 00 00"
16992,,7108
16993,,"7108 11 00"
16994,,"7108 12 00"
16995,,"7108 13"
16996,,"7108 13 10"
16997,,"7108 13 80"
16998,,"7108 20 00"
16999,,"7109 00 00"
17000,,7110
17001,,"7110 11 00"
17002,,"7110 19"
17003,,"7110 19 10"
17004,,"7110 19 80"
17005,,"7110 21 00"
17006,,"7110 29 00"
17007,,"7110 31 00"
17008,,"7110 39 00"
17009,,"7110 41 00"
17010,,"7110 49 00"
17011,,"7111 00 00"
17012,,7112
17013,,"7112 30 00"
17014,,"7112 91 00"
17015,,"7112 92 00"
17016,,"7112 99 00"
17017,,7113
17018,,"7113 11 00"
17019,,"7113 19 00"
17020,,"7113 20 00"
17021,,7114
17022,,"7114 11 00"
17023,,"7114 19 00"
17024,,"7114 20 00"
17025,,7115
17026,,"7115 10 00"
17027,,"7115 90 00"
17028,,7116
17029,,"7116 10 00"
17030,,"7116 20"
17031,,"7116 20 11"
17032,,"7116 20 80"
17033,,7117
17034,,"7117 11 00"
17035,,"7117 19 00"
17036,,"7117 90 00"
17037,,7118
17038,,"7118 10 00"
17039,,"7118 90 00"
17040,,7201
17041,,"7201 10"
17042,,"7201 10 11"
17043,,"7201 10 19"
17044,,"7201 10 30"
17045,,"7201 10 90"
17046,,"7201 20 00"
17047,,"7201 50"
17048,,"7201 50 10"
17049,,"7201 50 90"
17050,,7202
17051,,"7202 11"
17052,,"7202 11 20"
17053,,"7202 11 80"
17054,,"7202 19 00"
17055,,"7202 21 00"
17056,,"7202 29"
17057,,"7202 29 10"
17058,,"7202 29 90"
17059,,"7202 30 00"
17060,,"7202 41"
17061,,"7202 41 10"
17062,,"7202 41 90"
17063,,"7202 49"
17064,,"7202 49 10"
17065,,"7202 49 50"
17066,,"7202 49 90"
17067,,"7202 50 00"
17068,,"7202 60 00"
17069,,"7202 70 00"
17070,,"7202 80 00"
17071,,"7202 91 00"
17072,,"7202 92 00"
17073,,"7202 93 00"
17074,,"7202 99"
17075,,"7202 99 10"
17076,,"7202 99 30"
17077,,"7202 99 80"
17078,,7203
17079,,"7203 10 00"
17080,,"7203 90 00"
17081,,7204
17082,,"7204 10 00"
17083,,"7204 21"
17084,,"7204 21 10"
17085,,"7204 21 90"
17086,,"7204 29 00"
17087,,"7204 30 00"
17088,,"7204 41"
17089,,"7204 41 10"
17090,,"7204 41 91"
17091,,"7204 41 99"
17092,,"7204 49"
17093,,"7204 49 10"
17094,,"7204 49 30"
17095,,"7204 49 90"
17096,,"7204 50 00"
17097,,7205
17098,,"7205 10 00"
17099,,"7205 21 00"
17100,,"7205 29 00"
17101,,7206
17102,,"7206 10 00"
17103,,"7206 90 00"
17104,,7207
17105,,"7207 11"
17106,,"7207 11 11"
17107,,"7207 11 14"
17108,,"7207 11 16"
17109,,"7207 11 90"
17110,,"7207 12"
17111,,"7207 12 10"
17112,,"7207 12 90"
17113,,"7207 19"
17114,,"7207 19 12"
17115,,"7207 19 19"
17116,,"7207 19 80"
17117,,"7207 20"
17118,,"7207 20 11"
17119,,"7207 20 15"
17120,,"7207 20 17"
17121,,"7207 20 19"
17122,,"7207 20 32"
17123,,"7207 20 39"
17124,,"7207 20 52"
17125,,"7207 20 59"
17126,,"7207 20 80"
17127,,7208
17128,,"7208 10 00"
17129,,"7208 25 00"
17130,,"7208 26 00"
17131,,"7208 27 00"
17132,,"7208 36 00"
17133,,"7208 37 00"
17134,,"7208 38 00"
17135,,"7208 39 00"
17136,,"7208 40 00"
17137,,"7208 51"
17138,,"7208 51 20"
17139,,"7208 51 91"
17140,,"7208 51 98"
17141,,"7208 52"
17142,,"7208 52 10"
17143,,"7208 52 91"
17144,,"7208 52 99"
17145,,"7208 53"
17146,,"7208 53 10"
17147,,"7208 53 90"
17148,,"7208 54 00"
17149,,"7208 90"
17150,,"7208 90 20"
17151,,"7208 90 80"
17152,,7209
17153,,"7209 15 00"
17154,,"7209 16"
17155,,"7209 16 10"
17156,,"7209 16 90"
17157,,"7209 17"
17158,,"7209 17 10"
17159,,"7209 17 90"
17160,,"7209 18"
17161,,"7209 18 10"
17162,,"7209 18 91"
17163,,"7209 18 99"
17164,,"7209 25 00"
17165,,"7209 26"
17166,,"7209 26 10"
17167,,"7209 26 90"
17168,,"7209 27"
17169,,"7209 27 10"
17170,,"7209 27 90"
17171,,"7209 28"
17172,,"7209 28 10"
17173,,"7209 28 90"
17174,,"7209 90"
17175,,"7209 90 20"
17176,,"7209 90 80"
17177,,7210
17178,,"7210 11 00"
17179,,"7210 12"
17180,,"7210 12 20"
17181,,"7210 12 80"
17182,,"7210 20 00"
17183,,"7210 30 00"
17184,,"7210 41 00"
17185,,"7210 49 00"
17186,,"7210 50 00"
17187,,"7210 61 00"
17188,,"7210 69 00"
17189,,"7210 70"
17190,,"7210 70 10"
17191,,"7210 70 80"
17192,,"7210 90"
17193,,"7210 90 30"
17194,,"7210 90 40"
17195,,"7210 90 80"
17196,,7211
17197,,"7211 13 00"
17198,,"7211 14 00"
17199,,"7211 19 00"
17200,,"7211 23"
17201,,"7211 23 20"
17202,,"7211 23 30"
17203,,"7211 23 80"
17204,,"7211 29 00"
17205,,"7211 90"
17206,,"7211 90 20"
17207,,"7211 90 80"
17208,,7212
17209,,"7212 10"
17210,,"7212 10 10"
17211,,"7212 10 90"
17212,,"7212 20 00"
17213,,"7212 30 00"
17214,,"7212 40"
17215,,"7212 40 20"
17216,,"7212 40 80"
17217,,"7212 50"
17218,,"7212 50 20"
17219,,"7212 50 30"
17220,,"7212 50 40"
17221,,"7212 50 61"
17222,,"7212 50 69"
17223,,"7212 50 90"
17224,,"7212 60 00"
17225,,7213
17226,,"7213 10 00"
17227,,"7213 20 00"
17228,,"7213 91"
17229,,"7213 91 10"
17230,,"7213 91 20"
17231,,"7213 91 41"
17232,,"7213 91 49"
17233,,"7213 91 70"
17234,,"7213 91 90"
17235,,"7213 99"
17236,,"7213 99 10"
17237,,"7213 99 90"
17238,,7214
17239,,"7214 10 00"
17240,,"7214 20 00"
17241,,"7214 30 00"
17242,,"7214 91"
17243,,"7214 91 10"
17244,,"7214 91 90"
17245,,"7214 99"
17246,,"7214 99 10"
17247,,"7214 99 31"
17248,,"7214 99 39"
17249,,"7214 99 50"
17250,,"7214 99 71"
17251,,"7214 99 79"
17252,,"7214 99 95"
17253,,7215
17254,,"7215 10 00"
17255,,"7215 50"
17256,,"7215 50 11"
17257,,"7215 50 19"
17258,,"7215 50 80"
17259,,"7215 90 00"
17260,,7216
17261,,"7216 10 00"
17262,,"7216 21 00"
17263,,"7216 22 00"
17264,,"7216 31"
17265,,"7216 31 10"
17266,,"7216 31 90"
17267,,"7216 32"
17268,,"7216 32 11"
17269,,"7216 32 19"
17270,,"7216 32 91"
17271,,"7216 32 99"
17272,,"7216 33"
17273,,"7216 33 10"
17274,,"7216 33 90"
17275,,"7216 40"
17276,,"7216 40 10"
17277,,"7216 40 90"
17278,,"7216 50"
17279,,"7216 50 10"
17280,,"7216 50 91"
17281,,"7216 50 99"
17282,,"7216 61"
17283,,"7216 61 10"
17284,,"7216 61 90"
17285,,"7216 69 00"
17286,,"7216 91"
17287,,"7216 91 10"
17288,,"7216 91 80"
17289,,"7216 99 00"
17290,,7217
17291,,"7217 10"
17292,,"7217 10 10"
17293,,"7217 10 31"
17294,,"7217 10 39"
17295,,"7217 10 50"
17296,,"7217 10 90"
17297,,"7217 20"
17298,,"7217 20 10"
17299,,"7217 20 30"
17300,,"7217 20 50"
17301,,"7217 20 90"
17302,,"7217 30"
17303,,"7217 30 41"
17304,,"7217 30 49"
17305,,"7217 30 50"
17306,,"7217 30 90"
17307,,"7217 90"
17308,,"7217 90 20"
17309,,"7217 90 50"
17310,,"7217 90 90"
17311,,7218
17312,,"7218 10 00"
17313,,"7218 91"
17314,,"7218 91 10"
17315,,"7218 91 80"
17316,,"7218 99"
17317,,"7218 99 11"
17318,,"7218 99 19"
17319,,"7218 99 20"
17320,,"7218 99 80"
17321,,7219
17322,,"7219 11 00"
17323,,"7219 12"
17324,,"7219 12 10"
17325,,"7219 12 90"
17326,,"7219 13"
17327,,"7219 13 10"
17328,,"7219 13 90"
17329,,"7219 14"
17330,,"7219 14 10"
17331,,"7219 14 90"
17332,,"7219 21"
17333,,"7219 21 10"
17334,,"7219 21 90"
17335,,"7219 22"
17336,,"7219 22 10"
17337,,"7219 22 90"
17338,,"7219 23 00"
17339,,"7219 24 00"
17340,,"7219 31 00"
17341,,"7219 32"
17342,,"7219 32 10"
17343,,"7219 32 90"
17344,,"7219 33"
17345,,"7219 33 10"
17346,,"7219 33 90"
17347,,"7219 34"
17348,,"7219 34 10"
17349,,"7219 34 90"
17350,,"7219 35"
17351,,"7219 35 10"
17352,,"7219 35 90"
17353,,"7219 90"
17354,,"7219 90 20"
17355,,"7219 90 80"
17356,,7220
17357,,"7220 11 00"
17358,,"7220 12 00"
17359,,"7220 20"
17360,,"7220 20 21"
17361,,"7220 20 29"
17362,,"7220 20 41"
17363,,"7220 20 49"
17364,,"7220 20 81"
17365,,"7220 20 89"
17366,,"7220 90"
17367,,"7220 90 20"
17368,,"7220 90 80"
17369,,"7221 00"
17370,,"7221 00 10"
17371,,"7221 00 90"
17372,,7222
17373,,"7222 11"
17374,,"7222 11 11"
17375,,"7222 11 19"
17376,,"7222 11 81"
17377,,"7222 11 89"
17378,,"7222 19"
17379,,"7222 19 10"
17380,,"7222 19 90"
17381,,"7222 20"
17382,,"7222 20 11"
17383,,"7222 20 19"
17384,,"7222 20 21"
17385,,"7222 20 29"
17386,,"7222 20 31"
17387,,"7222 20 39"
17388,,"7222 20 81"
17389,,"7222 20 89"
17390,,"7222 30"
17391,,"7222 30 51"
17392,,"7222 30 91"
17393,,"7222 30 97"
17394,,"7222 40"
17395,,"7222 40 10"
17396,,"7222 40 50"
17397,,"7222 40 90"
17398,,"7223 00"
17399,,"7223 00 11"
17400,,"7223 00 19"
17401,,"7223 00 91"
17402,,"7223 00 99"
17403,,7224
17404,,"7224 10"
17405,,"7224 10 10"
17406,,"7224 10 90"
17407,,"7224 90"
17408,,"7224 90 02"
17409,,"7224 90 03"
17410,,"7224 90 05"
17411,,"7224 90 07"
17412,,"7224 90 14"
17413,,"7224 90 18"
17414,,"7224 90 31"
17415,,"7224 90 38"
17416,,"7224 90 90"
17417,,7225
17418,,"7225 11 00"
17419,,"7225 19"
17420,,"7225 19 10"
17421,,"7225 19 90"
17422,,"7225 30"
17423,,"7225 30 10"
17424,,"7225 30 30"
17425,,"7225 30 90"
17426,,"7225 40"
17427,,"7225 40 12"
17428,,"7225 40 15"
17429,,"7225 40 40"
17430,,"7225 40 60"
17431,,"7225 40 90"
17432,,"7225 50"
17433,,"7225 50 20"
17434,,"7225 50 80"
17435,,"7225 91 00"
17436,,"7225 92 00"
17437,,"7225 99 00"
17438,,7226
17439,,"7226 11 00"
17440,,"7226 19"
17441,,"7226 19 10"
17442,,"7226 19 80"
17443,,"7226 20 00"
17444,,"7226 91"
17445,,"7226 91 20"
17446,,"7226 91 91"
17447,,"7226 91 99"
17448,,"7226 92 00"
17449,,"7226 99"
17450,,"7226 99 10"
17451,,"7226 99 30"
17452,,"7226 99 70"
17453,,7227
17454,,"7227 10 00"
17455,,"7227 20 00"
17456,,"7227 90"
17457,,"7227 90 10"
17458,,"7227 90 50"
17459,,"7227 90 95"
17460,,7228
17461,,"7228 10"
17462,,"7228 10 20"
17463,,"7228 10 50"
17464,,"7228 10 90"
17465,,"7228 20"
17466,,"7228 20 10"
17467,,"7228 20 91"
17468,,"7228 20 99"
17469,,"7228 30"
17470,,"7228 30 20"
17471,,"7228 30 41"
17472,,"7228 30 49"
17473,,"7228 30 61"
17474,,"7228 30 69"
17475,,"7228 30 70"
17476,,"7228 30 89"
17477,,"7228 40"
17478,,"7228 40 10"
17479,,"7228 40 90"
17480,,"7228 50"
17481,,"7228 50 20"
17482,,"7228 50 40"
17483,,"7228 50 61"
17484,,"7228 50 69"
17485,,"7228 50 80"
17486,,"7228 60"
17487,,"7228 60 20"
17488,,"7228 60 80"
17489,,"7228 70"
17490,,"7228 70 10"
17491,,"7228 70 90"
17492,,"7228 80 00"
17493,,7229
17494,,"7229 20 00"
17495,,"7229 90"
17496,,"7229 90 20"
17497,,"7229 90 50"
17498,,"7229 90 90"
17499,,7301
17500,,"7301 10 00"
17501,,"7301 20 00"
17502,,7302
17503,,"7302 10"
17504,,"7302 10 10"
17505,,"7302 10 22"
17506,,"7302 10 28"
17507,,"7302 10 40"
17508,,"7302 10 50"
17509,,"7302 10 90"
17510,,"7302 30 00"
17511,,"7302 40 00"
17512,,"7302 90 00"
17513,,"7303 00"
17514,,"7303 00 10"
17515,,"7303 00 90"
17516,,7304
17517,,"7304 11 00"
17518,,"7304 19"
17519,,"7304 19 10"
17520,,"7304 19 30"
17521,,"7304 19 90"
17522,,"7304 22 00"
17523,,"7304 23 00"
17524,,"7304 24 00"
17525,,"7304 29"
17526,,"7304 29 10"
17527,,"7304 29 30"
17528,,"7304 29 90"
17529,,"7304 31"
17530,,"7304 31 20"
17531,,"7304 31 80"
17532,,"7304 39"
17533,,"7304 39 50"
17534,,"7304 39 82"
17535,,"7304 39 83"
17536,,"7304 39 88"
17537,,"7304 41 00"
17538,,"7304 49"
17539,,"7304 49 83"
17540,,"7304 49 85"
17541,,"7304 49 89"
17542,,"7304 51"
17543,,"7304 51 10"
17544,,"7304 51 81"
17545,,"7304 51 89"
17546,,"7304 59"
17547,,"7304 59 30"
17548,,"7304 59 82"
17549,,"7304 59 83"
17550,,"7304 59 89"
17551,,"7304 90 00"
17552,,7305
17553,,"7305 11 00"
17554,,"7305 12 00"
17555,,"7305 19 00"
17556,,"7305 20 00"
17557,,"7305 31 00"
17558,,"7305 39 00"
17559,,"7305 90 00"
17560,,7306
17561,,"7306 11 00"
17562,,"7306 19 00"
17563,,"7306 21 00"
17564,,"7306 29 00"
17565,,"7306 30"
17566,,"7306 30 12"
17567,,"7306 30 18"
17568,,"7306 30 41"
17569,,"7306 30 49"
17570,,"7306 30 72"
17571,,"7306 30 77"
17572,,"7306 30 80"
17573,,"7306 40"
17574,,"7306 40 20"
17575,,"7306 40 80"
17576,,"7306 50"
17577,,"7306 50 21"
17578,,"7306 50 29"
17579,,"7306 50 80"
17580,,"7306 61"
17581,,"7306 61 10"
17582,,"7306 61 92"
17583,,"7306 61 99"
17584,,"7306 69"
17585,,"7306 69 10"
17586,,"7306 69 90"
17587,,"7306 90 00"
17588,,7307
17589,,"7307 11"
17590,,"7307 11 10"
17591,,"7307 11 90"
17592,,"7307 19"
17593,,"7307 19 10"
17594,,"7307 19 90"
17595,,"7307 21 00"
17596,,"7307 22"
17597,,"7307 22 10"
17598,,"7307 22 90"
17599,,"7307 23"
17600,,"7307 23 10"
17601,,"7307 23 90"
17602,,"7307 29"
17603,,"7307 29 10"
17604,,"7307 29 80"
17605,,"7307 91 00"
17606,,"7307 92"
17607,,"7307 92 10"
17608,,"7307 92 90"
17609,,"7307 93"
17610,,"7307 93 11"
17611,,"7307 93 19"
17612,,"7307 93 91"
17613,,"7307 93 99"
17614,,"7307 99"
17615,,"7307 99 10"
17616,,"7307 99 80"
17617,,7308
17618,,"7308 10 00"
17619,,"7308 20 00"
17620,,"7308 30 00"
17621,,"7308 40 00"
17622,,"7308 90"
17623,,"7308 90 51"
17624,,"7308 90 59"
17625,,"7308 90 98"
17626,,"7309 00"
17627,,"7309 00 10"
17628,,"7309 00 30"
17629,,"7309 00 51"
17630,,"7309 00 59"
17631,,"7309 00 90"
17632,,7310
17633,,"7310 10 00"
17634,,"7310 21"
17635,,"7310 21 11"
17636,,"7310 21 19"
17637,,"7310 21 91"
17638,,"7310 21 99"
17639,,"7310 29"
17640,,"7310 29 10"
17641,,"7310 29 90"
17642,,"7311 00"
17643,,"7311 00 11"
17644,,"7311 00 13"
17645,,"7311 00 19"
17646,,"7311 00 30"
17647,,"7311 00 91"
17648,,"7311 00 99"
17649,,7312
17650,,"7312 10"
17651,,"7312 10 20"
17652,,"7312 10 41"
17653,,"7312 10 49"
17654,,"7312 10 61"
17655,,"7312 10 65"
17656,,"7312 10 69"
17657,,"7312 10 81"
17658,,"7312 10 83"
17659,,"7312 10 85"
17660,,"7312 10 89"
17661,,"7312 10 98"
17662,,"7312 90 00"
17663,,"7313 00 00"
17664,,7314
17665,,"7314 12 00"
17666,,"7314 14 00"
17667,,"7314 19 00"
17668,,"7314 20"
17669,,"7314 20 10"
17670,,"7314 20 90"
17671,,"7314 31 00"
17672,,"7314 39 00"
17673,,"7314 41 00"
17674,,"7314 42 00"
17675,,"7314 49 00"
17676,,"7314 50 00"
17677,,7315
17678,,"7315 11"
17679,,"7315 11 10"
17680,,"7315 11 90"
17681,,"7315 12 00"
17682,,"7315 19 00"
17683,,"7315 20 00"
17684,,"7315 81 00"
17685,,"7315 82 00"
17686,,"7315 89 00"
17687,,"7315 90 00"
17688,,"7316 00 00"
17689,,"7317 00"
17690,,"7317 00 20"
17691,,"7317 00 60"
17692,,"7317 00 80"
17693,,7318
17694,,"7318 11 00"
17695,,"7318 12"
17696,,"7318 12 10"
17697,,"7318 12 90"
17698,,"7318 13 00"
17699,,"7318 14"
17700,,"7318 14 10"
17701,,"7318 14 91"
17702,,"7318 14 99"
17703,,"7318 15"
17704,,"7318 15 20"
17705,,"7318 15 35"
17706,,"7318 15 42"
17707,,"7318 15 48"
17708,,"7318 15 52"
17709,,"7318 15 58"
17710,,"7318 15 62"
17711,,"7318 15 68"
17712,,"7318 15 75"
17713,,"7318 15 82"
17714,,"7318 15 88"
17715,,"7318 15 95"
17716,,"7318 16"
17717,,"7318 16 31"
17718,,"7318 16 39"
17719,,"7318 16 40"
17720,,"7318 16 60"
17721,,"7318 16 92"
17722,,"7318 16 99"
17723,,"7318 19 00"
17724,,"7318 21 00"
17725,,"7318 22 00"
17726,,"7318 23 00"
17727,,"7318 24 00"
17728,,"7318 29 00"
17729,,7319
17730,,"7319 40 00"
17731,,"7319 90"
17732,,"7319 90 10"
17733,,"7319 90 90"
17734,,7320
17735,,"7320 10"
17736,,"7320 10 11"
17737,,"7320 10 19"
17738,,"7320 10 90"
17739,,"7320 20"
17740,,"7320 20 20"
17741,,"7320 20 81"
17742,,"7320 20 85"
17743,,"7320 20 89"
17744,,"7320 90"
17745,,"7320 90 10"
17746,,"7320 90 30"
17747,,"7320 90 90"
17748,,7321
17749,,"7321 11"
17750,,"7321 11 10"
17751,,"7321 11 90"
17752,,"7321 12 00"
17753,,"7321 19 00"
17754,,"7321 81 00"
17755,,"7321 82 00"
17756,,"7321 89 00"
17757,,"7321 90 00"
17758,,7322
17759,,"7322 11 00"
17760,,"7322 19 00"
17761,,"7322 90 00"
17762,,7323
17763,,"7323 10 00"
17764,,"7323 91 00"
17765,,"7323 92 00"
17766,,"7323 93 00"
17767,,"7323 94 00"
17768,,"7323 99 00"
17769,,7324
17770,,"7324 10 00"
17771,,"7324 21 00"
17772,,"7324 29 00"
17773,,"7324 90 00"
17774,,7325
17775,,"7325 10 00"
17776,,"7325 91 00"
17777,,"7325 99"
17778,,"7325 99 10"
17779,,"7325 99 90"
17780,,7326
17781,,"7326 11 00"
17782,,"7326 19"
17783,,"7326 19 10"
17784,,"7326 19 90"
17785,,"7326 20 00"
17786,,"7326 90"
17787,,"7326 90 30"
17788,,"7326 90 40"
17789,,"7326 90 50"
17790,,"7326 90 60"
17791,,"7326 90 92"
17792,,"7326 90 94"
17793,,"7326 90 96"
17794,,"7326 90 98"
17795,,"7401 00 00"
17796,,"7402 00 00"
17797,,7403
17798,,"7403 11 00"
17799,,"7403 12 00"
17800,,"7403 13 00"
17801,,"7403 19 00"
17802,,"7403 21 00"
17803,,"7403 22 00"
17804,,"7403 29 00"
17805,,"7404 00"
17806,,"7404 00 10"
17807,,"7404 00 91"
17808,,"7404 00 99"
17809,,"7405 00 00"
17810,,7406
17811,,"7406 10 00"
17812,,"7406 20 00"
17813,,7407
17814,,"7407 10 00"
17815,,"7407 21"
17816,,"7407 21 10"
17817,,"7407 21 90"
17818,,"7407 29 00"
17819,,7408
17820,,"7408 11 00"
17821,,"7408 19"
17822,,"7408 19 10"
17823,,"7408 19 90"
17824,,"7408 21 00"
17825,,"7408 22 00"
17826,,"7408 29 00"
17827,,7409
17828,,"7409 11 00"
17829,,"7409 19 00"
17830,,"7409 21 00"
17831,,"7409 29 00"
17832,,"7409 31 00"
17833,,"7409 39 00"
17834,,"7409 40 00"
17835,,"7409 90 00"
17836,,7410
17837,,"7410 11 00"
17838,,"7410 12 00"
17839,,"7410 21 00"
17840,,"7410 22 00"
17841,,7411
17842,,"7411 10"
17843,,"7411 10 10"
17844,,"7411 10 90"
17845,,"7411 21"
17846,,"7411 21 10"
17847,,"7411 21 90"
17848,,"7411 22 00"
17849,,"7411 29 00"
17850,,7412
17851,,"7412 10 00"
17852,,"7412 20 00"
17853,,"7413 00 00"
17854,,7415
17855,,"7415 10 00"
17856,,"7415 21 00"
17857,,"7415 29 00"
17858,,"7415 33 00"
17859,,"7415 39 00"
17860,,7418
17861,,"7418 10"
17862,,"7418 10 10"
17863,,"7418 10 90"
17864,,"7418 20 00"
17865,,7419
17866,,"7419 20 00"
17867,,"7419 80"
17868,,"7419 80 10"
17869,,"7419 80 30"
17870,,"7419 80 90"
17871,,DZIAŁ 75
17872,,7501
17873,,"7501 10 00"
17874,,"7501 20 00"
17875,,7502
17876,,"7502 10 00"
17877,,"7502 20 00"
17878,,"7503 00"
17879,,"7503 00 10"
17880,,"7503 00 90"
17881,,"7504 00 00"
17882,,7505
17883,,"7505 11 00"
17884,,"7505 12 00"
17885,,"7505 21 00"
17886,,"7505 22 00"
17887,,7506
17888,,"7506 10 00"
17889,,"7506 20 00"
17890,,7507
17891,,"7507 11 00"
17892,,"7507 12 00"
17893,,"7507 20 00"
17894,,7508
17895,,"7508 10 00"
17896,,"7508 90 00"
17897,,DZIAŁ 76
17898,,7601
17899,,"7601 10 "
17900,,"7601 10 10"
17901,,"7601 10 90"
17902,,"7601 20"
17903,,"7601 20 30"
17904,,"7601 20 40"
17905,,"7601 20 80"
17906,,"7602 00"
17907,,"7602 00 11"
17908,,"7602 00 19"
17909,,"7602 00 90"
17910,,7603
17911,,"7603 10 00"
17912,,"7603 20 00"
17913,,7604
17914,,"7604 10"
17915,,"7604 10 10"
17916,,"7604 10 90"
17917,,"7604 21 00"
17918,,"7604 29"
17919,,"7604 29 10"
17920,,"7604 29 90"
17921,,7605
17922,,"7605 11 00"
17923,,"7605 19 00"
17924,,"7605 21 00"
17925,,"7605 29 00"
17926,,7606
17927,,"7606 11"
17928,,"7606 11 30"
17929,,"7606 11 50"
17930,,"7606 11 91"
17931,,"7606 11 93"
17932,,"7606 11 99"
17933,,"7606 12"
17934,,"7606 12 11"
17935,,"7606 12 19"
17936,,"7606 12 30"
